PLANT,PLANT_LAT,PLANT_LNG,SHIPMENTS,DESTINATION,DESTINATION_ZIP,DESTINATION_STATE,DESTINATION_COUNTRY,DESTINATION_STATE_LAT,DESTINATION_STATE_LNG,DESTINATION_ZIP_LAT,DESTINATION_ZIP_LNG
70,38.88,-89.4,1,DECATUR,35601,AL,US,32.799,-86.8073,34.57,-86.98
570,39.8,-79.8,1,BRISTOL,24201,VA,US,37.768,-78.2057,36.61,-82.16
580,47.1,-122.32,3,SEQUIM,98382,WA,US,47.3917,-121.5708,48.06,-123.06
540,30.19,-82.64,1,MIAMI,33147,FL,US,27.8333,-81.717,25.77,-80.2
663,38.39,-121.81,2,CERES,95307,CA,US,36.17,-119.7462,37.55,-120.96
663,38.39,-121.81,1,CLOVIS,93612,CA,US,36.17,-119.7462,36.81,-119.71
663,38.39,-121.81,1,FRESNO,93727,CA,US,36.17,-119.7462,36.75,-119.67
663,38.39,-121.81,1,RIVERBANK,95367,CA,US,36.17,-119.7462,37.73,-120.95
663,38.39,-121.81,2,SELMA,93662,CA,US,36.17,-119.7462,36.53,-119.64
663,38.39,-121.81,3,STOCKTON,95215,CA,US,36.17,-119.7462,37.95,-121.12
663,38.39,-121.81,1,TULARE,93274,CA,US,36.17,-119.7462,36.18,-119.36
663,38.39,-121.81,2,TURLOCK,95380,CA,US,36.17,-119.7462,37.47,-120.85
663,38.39,-121.81,1,VISALIA,93277,CA,US,36.17,-119.7462,36.29,-119.38
663,38.39,-121.81,7,RIPON,95366,CA,US,36.17,-119.7462,37.75,-121.12
540,30.19,-82.64,3,DEERFIELDBEACH,33442,FL,US,27.8333,-81.717,26.31,-80.12
550,32.73,-96.29,3,DALLAS,75236,TX,US,31.106,-97.6475,32.79,-96.76
550,32.73,-96.29,9,HOUSTON,77064,TX,US,31.106,-97.6475,29.76,-95.38
10,40.2,-77.2,1,KENT,98032,WA,US,47.3917,-121.5708,47.39,-122.26
570,39.8,-79.8,1,CEDARBLUFF,24609,VA,US,37.768,-78.2057,37.08,-81.76
550,32.73,-96.29,1,HAYS,67601,KS,US,38.5111,-96.8005,38.87,-99.31
550,32.73,-96.29,2,SALINA,67401,KS,US,38.5111,-96.8005,38.81,-97.61
530,41.93,-87.87,2,ROGERS,55374,MN,US,45.7326,-93.9196,45.19,-93.55
641,41.22,-96.48,3,COTTONWOOD,56229,MN,US,45.7326,-93.9196,44.6,-95.67
1520,41.52,-74.23,3,TRUMBULL,6611,CT,US,41.5834,-72.7622,41.25,-73.2
641,41.22,-96.48,1,OMAHA,68102,NE,US,41.1289,-98.2883,41.26,-96.01
641,41.22,-96.48,1,OMAHA,68152,NE,US,41.1289,-98.2883,41.26,-96.01
641,41.22,-96.48,1,NEWBURG,53060,WI,US,44.2563,-89.6385,43.43,-88.04
641,41.22,-96.48,6,MASONCITY,50402,IA,US,42.0046,-93.214,43.15,-93.19
310,40.2,-77.2,3,NORTHWALES,19454,PA,US,40.5773,-77.264,40.21,-75.27
310,40.2,-77.2,1,WHITEHALL,18052,PA,US,40.5773,-77.264,40.63,-75.48
10,40.2,-77.2,3,CHARLOTTE,28269,NC,US,35.6411,-79.8431,35.19,-80.83
550,32.73,-96.29,4,HOUSTON,77032,TX,US,31.106,-97.6475,29.76,-95.38
70,38.88,-89.4,2,OVERLANDPARK,66203,KS,US,38.5111,-96.8005,38.9,-94.68
70,38.88,-89.4,1,TOPEKA,66611,KS,US,38.5111,-96.8005,39.03,-95.69
530,41.93,-87.87,1,JACKSON,49204,MI,US,43.3504,-84.5603,42.24,-84.4
646,28.04,-81.96,2,BOCARATON,33432,FL,US,27.8333,-81.717,26.37,-80.1
646,28.04,-81.96,1,CORALSPRINGS,33076,FL,US,27.8333,-81.717,26.23,-80.13
646,28.04,-81.96,3,MIAMIGARDENS,33169,FL,US,27.8333,-81.717,25.77,-80.2
646,28.04,-81.96,1,SUNRISE,33351,FL,US,27.8333,-81.717,26.14,-80.13
530,41.93,-87.87,1,MINNEAPOLIS,55402,MN,US,45.7326,-93.9196,44.96,-93.26
646,28.04,-81.96,1,SARASOTA,34240,FL,US,27.8333,-81.717,27.33,-82.54
320,32.73,-96.29,2,ANAHEIM,92801,CA,US,36.17,-119.7462,33.84,-117.95
10,40.2,-77.2,2,WINCHESTER,22601,VA,US,37.768,-78.2057,39.17,-78.17
540,30.19,-82.64,1,ORLANDO,32810,FL,US,27.8333,-81.717,28.5,-81.37
663,38.39,-121.81,14,DIXON,95620,CA,US,36.17,-119.7462,38.39,-121.81
530,41.93,-87.87,4,NewAlbany,47150,IN,US,39.8647,-86.2604,38.3,-85.82
530,41.93,-87.87,1,MILWAUKEE,53214,WI,US,44.2563,-89.6385,43.06,-87.96
560,40.57,-112.33,5,SANDIEGO,92123,CA,US,36.17,-119.7462,32.8,-117.13
560,40.57,-112.33,1,LAKEWOOD,80227,CO,US,39.0646,-105.3272,39.76,-104.87
550,32.73,-96.29,1,HOUSTON,77011,TX,US,31.106,-97.6475,29.76,-95.38
560,40.57,-112.33,9,NAPA,94558,CA,US,36.17,-119.7462,38.55,-122.15
530,41.93,-87.87,5,LANSING,48930,MI,US,43.3504,-84.5603,42.7,-84.55
530,41.93,-87.87,4,GrandForks,58202,ND,US,47.5362,-99.793,47.91,-97.07
530,41.93,-87.87,1,HOLLAND,49423,MI,US,43.3504,-84.5603,42.77,-86.1
530,41.93,-87.87,1,MADISON,53725,WI,US,44.2563,-89.6385,43.07,-89.38
530,41.93,-87.87,5,NEWRICHMOND,54017,WI,US,44.2563,-89.6385,45.12,-92.53
530,41.93,-87.87,1,CHIPPEWAFALLS,54729,WI,US,44.2563,-89.6385,44.93,-91.39
530,41.93,-87.87,15,EAUCLAIRE,54701,WI,US,44.2563,-89.6385,44.82,-91.49
560,40.57,-112.33,1,EMERYVILLE,94608,CA,US,36.17,-119.7462,37.83,-122.29
560,40.57,-112.33,8,SALTLAKECITY,84115,UT,US,40.1135,-111.8535,40.71,-111.89
530,41.93,-87.87,1,APPLETON,54911,WI,US,44.2563,-89.6385,44.26,-88.39
530,41.93,-87.87,3,SAINTLOUIS,63110,MO,US,38.4623,-92.302,38.63,-90.24
530,41.93,-87.87,1,Dubuque,52003,IA,US,42.0046,-93.214,42.5,-90.69
91,40.57,-112.33,2,TULSA,74112,OK,US,35.5376,-96.9247,36.12,-95.91
91,40.57,-112.33,3,HOUSTON,77064,TX,US,31.106,-97.6475,29.76,-95.38
91,40.57,-112.33,2,SUGARLAND,77478,TX,US,31.106,-97.6475,29.61,-95.61
91,40.57,-112.33,1,TACOMA,98409,WA,US,47.3917,-121.5708,47.21,-122.47
530,41.93,-87.87,8,NORTHBROOK,60062,IL,US,40.3363,-89.0022,42.12,-87.83
591,40.57,-112.33,1,SantaCruz,95062,CA,US,36.17,-119.7462,36.97,-121.98
530,41.93,-87.87,1,STORMLAKE,50588,IA,US,42.0046,-93.214,42.64,-95.19
530,41.93,-87.87,2,ORLEANS,47452,IN,US,39.8647,-86.2604,38.66,-86.45
530,41.93,-87.87,2,INDIANAPOLIS,46231,IN,US,39.8647,-86.2604,39.77,-86.14
530,41.93,-87.87,5,SOUTHBEND,46601,IN,US,39.8647,-86.2604,41.67,-86.26
530,41.93,-87.87,1,SAINTCHARLES,63301,MO,US,38.4623,-92.302,38.79,-90.51
530,41.93,-87.87,1,SAINTLOUIS,63132,MO,US,38.4623,-92.302,38.63,-90.24
665,33.44,-112.13,4,PHOENIX,85013,AZ,US,33.7712,-111.3877,33.5,-112.08
300,33.04,-96.51,2,BRIGHTON,48116,MI,US,43.3504,-84.5603,42.53,-83.78
664,33.98,-117.65,1,WOODLANDHILLS,91367,CA,US,36.17,-119.7462,34.17,-118.61
664,33.98,-117.65,2,CANOGAPARK,91304,CA,US,36.17,-119.7462,34.22,-118.59
664,33.98,-117.65,1,MONTCLAIR,91763,CA,US,36.17,-119.7462,34.07,-117.7
664,33.98,-117.65,1,SUNVALLEY,91352,CA,US,36.17,-119.7462,34.23,-118.34
664,33.98,-117.65,2,VENTURA,93003,CA,US,36.17,-119.7462,34.28,-119.22
580,47.1,-122.32,4,HILLSBORO,97123,OR,US,44.5672,-122.1269,45.44,-122.96
580,47.1,-122.32,3,AUBURN,98002,WA,US,47.3917,-121.5708,47.31,-122.2
664,33.98,-117.65,1,SANDIEGO,92108,CA,US,36.17,-119.7462,32.77,-117.1
664,33.98,-117.65,3,SANDIEGO,92111,CA,US,36.17,-119.7462,32.8,-117.16
664,33.98,-117.65,7,SANMARCOS,92069,CA,US,36.17,-119.7462,33.15,-117.17
664,33.98,-117.65,8,VISTA,92081,CA,US,36.17,-119.7462,33.18,-117.24
664,33.98,-117.65,1,LOSANGELES,90033,CA,US,36.17,-119.7462,34.04,-118.21
664,33.98,-117.65,4,SIGNALHILL,90755,CA,US,36.17,-119.7462,33.8,-118.16
664,33.98,-117.65,1,VERNON,90058,CA,US,36.17,-119.7462,34,-118.21
664,33.98,-117.65,12,SANDIMAS,91773,CA,US,36.17,-119.7462,34.1,-117.81
664,33.98,-117.65,1,LAKEELSINORE,92530,CA,US,36.17,-119.7462,33.68,-117.37
664,33.98,-117.65,2,LAKEELSINORE,92532,CA,US,36.17,-119.7462,33.71,-117.34
664,33.98,-117.65,17,PERRIS,92570,CA,US,36.17,-119.7462,33.78,-117.33
664,33.98,-117.65,2,RIVERSIDE,92504,CA,US,36.17,-119.7462,33.9,-117.4
664,33.98,-117.65,2,TEMECULA,92592,CA,US,36.17,-119.7462,33.53,-117.04
300,33.04,-96.51,1,DERRY,3038,NH,US,43.4108,-71.5653,42.89,-71.28
300,33.04,-96.51,1,MIDLOTHIAN,23112,VA,US,37.768,-78.2057,37.5,-77.63
300,33.04,-96.51,1,BROKENARROW,74012,OK,US,35.5376,-96.9247,36.03,-95.78
300,33.04,-96.51,4,HOUSTON,77040,TX,US,31.106,-97.6475,29.76,-95.38
300,33.04,-96.51,1,CUDDY,15031,PA,US,40.5773,-77.264,40.36,-80.17
300,33.04,-96.51,3,SACRAMENTO,95838,CA,US,36.17,-119.7462,38.64,-121.44
300,33.04,-96.51,1,OREM,84058,UT,US,40.1135,-111.8535,40.29,-111.72
300,33.04,-96.51,2,ALBUQUERQUE,87107,NM,US,34.8375,-106.2371,35.11,-106.62
300,33.04,-96.51,1,CLOSTER,7624,NJ,US,40.314,-74.5089,40.97,-73.96
300,33.04,-96.51,2,MADISON,53718,WI,US,44.2563,-89.6385,43.07,-89.38
300,33.04,-96.51,1,DENVER,80223,CO,US,39.0646,-105.3272,39.76,-104.87
300,33.04,-96.51,1,BRONX,10475,NY,US,42.1497,-74.9384,40.84,-73.87
300,33.04,-96.51,1,SOMERSET,15501,PA,US,40.5773,-77.264,40,-79.07
300,33.04,-96.51,2,ELKHART,46514,IN,US,39.8647,-86.2604,41.68,-85.96
300,33.04,-96.51,2,SANANTONIO,78249,TX,US,31.106,-97.6475,29.45,-98.5
300,33.04,-96.51,2,TUSCALOOSA,35401,AL,US,32.799,-86.8073,33.23,-87.54
300,33.04,-96.51,3,HOUSTON,77008,TX,US,31.106,-97.6475,29.76,-95.38
300,33.04,-96.51,3,OAKLAND,94608,CA,US,36.17,-119.7462,37.83,-122.29
300,33.04,-96.51,2,KISSIMMEE,34744,FL,US,27.8333,-81.717,28.3,-81.41
300,33.04,-96.51,1,TUCSON,85713,AZ,US,33.7712,-111.3877,32.19,-110.98
300,33.04,-96.51,2,MIAMI,33169,FL,US,27.8333,-81.717,25.77,-80.2
300,33.04,-96.51,3,ATLANTA,30312,GA,US,32.9866,-83.6487,33.74,-84.37
300,33.04,-96.51,6,DORAVILLE,30340,GA,US,32.9866,-83.6487,33.89,-84.25
646,28.04,-81.96,1,GLENDALE,11385,NY,US,42.1497,-74.9384,40.7,-73.89
646,28.04,-81.96,1,JERSEYCITY,7302,NJ,US,40.314,-74.5089,40.71,-74.06
643,40.57,-112.33,1,SALTLAKECITY,84101,UT,US,40.1135,-111.8535,40.75,-111.9
70,38.88,-89.4,1,LANSING,48930,MI,US,43.3504,-84.5603,42.7,-84.55
70,38.88,-89.4,3,SOUTHFIELD,48034,MI,US,43.3504,-84.5603,42.47,-83.25
70,38.88,-89.4,1,ORLEANS,47452,IN,US,39.8647,-86.2604,38.66,-86.45
570,39.8,-79.8,4,LEBANON,17042,PA,US,40.5773,-77.264,40.34,-76.42
70,38.88,-89.4,1,FortWorth,76112,TX,US,31.106,-97.6475,32.75,-97.33
70,38.88,-89.4,1,Garland,75041,TX,US,31.106,-97.6475,32.91,-96.62
646,28.04,-81.96,1,DEFUNIAKSPRINGS,32435,FL,US,27.8333,-81.717,30.74,-86.19
643,40.57,-112.33,1,CENTERVILLE,84014,UT,US,40.1135,-111.8535,40.93,-111.88
570,39.8,-79.8,1,MONESSEN,15062,PA,US,40.5773,-77.264,40.15,-79.88
10,40.2,-77.2,1,KANSASCITY,66106,KS,US,38.5111,-96.8005,39.1,-94.62
646,28.04,-81.96,1,BATONROUGE,70807,LA,US,31.1801,-91.8749,30.44,-91.12
646,28.04,-81.96,1,LAKECHARLES,70601,LA,US,31.1801,-91.8749,30.21,-93.2
643,40.57,-112.33,1,OGDEN,84404,UT,US,40.1135,-111.8535,41.24,-112.13
643,40.57,-112.33,6,SALTLAKECITY,84115,UT,US,40.1135,-111.8535,40.71,-111.89
320,32.73,-96.29,1,KENNER,70063,LA,US,31.1801,-91.8749,29.99,-90.24
90,34.61,-89.97,1,BELOIT,53511,WI,US,44.2563,-89.6385,42.52,-89.02
90,34.61,-89.97,1,PEWAUKEE,53072,WI,US,44.2563,-89.6385,43.08,-88.25
646,28.04,-81.96,1,SAINTPETERSBURG,33716,FL,US,27.8333,-81.717,27.75,-82.64
90,34.61,-89.97,1,KIRKSVILLE,63501,MO,US,38.4623,-92.302,40.19,-92.57
90,34.61,-89.97,1,SAINTLOUIS,63114,MO,US,38.4623,-92.302,38.63,-90.24
646,28.04,-81.96,8,SUNRISE,33326,FL,US,27.8333,-81.717,26.11,-80.39
560,40.57,-112.33,1,ALBUQUERQUE,87109,NM,US,34.8375,-106.2371,35.11,-106.62
10,40.2,-77.2,1,OVERLAND,63114,MO,US,38.4623,-92.302,38.63,-90.24
10,40.2,-77.2,1,CONCORD,28027,NC,US,35.6411,-79.8431,35.4,-80.59
10,40.2,-77.2,1,LODI,7644,NJ,US,40.314,-74.5089,40.87,-74.08
10,40.2,-77.2,2,SOUTHBOUNDBROOK,8880,NJ,US,40.314,-74.5089,40.55,-74.52
320,32.73,-96.29,1,CHARLOTTE,28216,NC,US,35.6411,-79.8431,35.19,-80.83
310,40.2,-77.2,1,NEWBRUNSWICK,8901,NJ,US,40.314,-74.5089,40.48,-74.44
300,33.04,-96.51,2,FORTWORTH,76110,TX,US,31.106,-97.6475,32.75,-97.33
642,39.69,-104.81,1,JOHNSTOWN,80534,CO,US,39.0646,-105.3272,40.33,-104.91
642,39.69,-104.81,2,LONGMONT,80501,CO,US,39.0646,-105.3272,40.17,-105.11
646,28.04,-81.96,1,PRESTONSBURG,41653,KY,US,37.669,-84.6514,37.67,-82.76
646,28.04,-81.96,1,WESTCHESTER,45011,OH,US,40.3736,-82.7755,39.39,-84.56
580,47.1,-122.32,1,EDMONDS,98026,WA,US,47.3917,-121.5708,47.83,-122.32
310,40.2,-77.2,1,ROCHESTER,14606,NY,US,42.1497,-74.9384,43.16,-77.61
300,33.04,-96.51,1,COLUMBUS,31904,GA,US,32.9866,-83.6487,32.51,-84.87
1661,47.1,-122.32,3,SALEM,97302,OR,US,44.5672,-122.1269,44.9,-123.06
300,33.04,-96.51,1,LINTHICUMHEIGHTS,21090,MD,US,39.0724,-76.7902,39.2,-76.66
1661,47.1,-122.32,2,SPOKANE,99212,WA,US,47.3917,-121.5708,47.65,-117.31
1661,47.1,-122.32,3,ABERDEEN,98520,WA,US,47.3917,-121.5708,46.88,-123.99
1661,47.1,-122.32,1,COEURDALENE,83815,ID,US,44.2394,-114.5103,47.72,-116.75
1661,47.1,-122.32,2,MISSOULA,59808,MT,US,46.9048,-110.3261,46.98,-114.12
1661,47.1,-122.32,3,SPOKANE,99218,WA,US,47.3917,-121.5708,47.75,-117.43
1661,47.1,-122.32,2,THEDALLES,97058,OR,US,44.5672,-122.1269,45.54,-121.15
1661,47.1,-122.32,3,HAPPYVALLEY,97086,OR,US,44.5672,-122.1269,45.44,-122.52
1661,47.1,-122.32,1,TROUTDALE,97060,OR,US,44.5672,-122.1269,45.52,-122.35
1661,47.1,-122.32,2,PORTLAND,97216,OR,US,44.5672,-122.1269,45.51,-122.55
320,32.73,-96.29,1,SEATTLE,98108,WA,US,47.3917,-121.5708,47.54,-122.31
1661,47.1,-122.32,1,HILLSBORO,97123,OR,US,44.5672,-122.1269,45.44,-122.96
1661,47.1,-122.32,4,BEND,97701,OR,US,44.5672,-122.1269,44.07,-121.25
1661,47.1,-122.32,3,PORTLAND,97229,OR,US,44.5672,-122.1269,45.55,-122.81
10,40.2,-77.2,1,HARRISON,7029,NJ,US,40.314,-74.5089,40.74,-74.15
10,40.2,-77.2,1,WALL,7719,NJ,US,40.314,-74.5089,40.17,-74.02
10,40.2,-77.2,1,GARDENCITY,11530,NY,US,42.1497,-74.9384,40.72,-73.64
10,40.2,-77.2,2,GOLDSBORO,27530,NC,US,35.6411,-79.8431,35.37,-77.97
10,40.2,-77.2,2,RALEIGH,27603,NC,US,35.6411,-79.8431,35.82,-78.65
10,40.2,-77.2,1,WILLIAMSPORT,17701,PA,US,40.5773,-77.264,41.23,-77.03
10,40.2,-77.2,1,FAYETTEVILLE,13066,NY,US,42.1497,-74.9384,43.02,-76
10,40.2,-77.2,1,WESTSENECA,14224,NY,US,42.1497,-74.9384,42.88,-78.85
10,40.2,-77.2,2,CRANSTON,2910,RI,US,41.6772,-71.5101,41.76,-71.48
10,40.2,-77.2,4,SOMERVILLE,2143,MA,US,42.2373,-71.5314,42.39,-71.1
1661,47.1,-122.32,3,TIGARD,97224,OR,US,44.5672,-122.1269,45.4,-122.79
1661,47.1,-122.32,1,SALEM,97317,OR,US,44.5672,-122.1269,44.9,-122.89
1661,47.1,-122.32,2,BOZEMAN,59718,MT,US,46.9048,-110.3261,45.65,-111.17
320,32.73,-96.29,2,GYPSUM,81637,CO,US,39.0646,-105.3272,39.64,-106.94
570,39.8,-79.8,1,Brunswick,44212,OH,US,40.3736,-82.7755,41.24,-81.82
320,32.73,-96.29,2,Greenville,62246,IL,US,40.3363,-89.0022,38.88,-89.4
320,32.73,-96.29,3,MIAMI,33150,FL,US,27.8333,-81.717,25.77,-80.2
530,41.93,-87.87,6,FARGO,58102,ND,US,47.5362,-99.793,46.87,-96.81
10,40.2,-77.2,1,SYRACUSE,13211,NY,US,42.1497,-74.9384,43.04,-76.14
664,33.98,-117.65,3,APPLEVALLEY,92307,CA,US,36.17,-119.7462,34.57,-117.15
664,33.98,-117.65,4,ORANGE,92869,CA,US,36.17,-119.7462,33.79,-117.78
664,33.98,-117.65,2,SANTAANA,92707,CA,US,36.17,-119.7462,33.71,-117.87
570,39.8,-79.8,1,BREEZEWOOD,15533,PA,US,40.5773,-77.264,39.99,-78.24
570,39.8,-79.8,2,CUMBERLAND,21502,MD,US,39.0724,-76.7902,39.65,-78.76
550,32.73,-96.29,1,HOUSTON,77044,TX,US,31.106,-97.6475,29.76,-95.38
530,41.93,-87.87,2,Annandale,55302,MN,US,45.7326,-93.9196,45.26,-94.11
530,41.93,-87.87,1,CLEARLAKE,55319,MN,US,45.7326,-93.9196,45.44,-93.99
560,40.57,-112.33,2,PHOENIX,85009,AZ,US,33.7712,-111.3877,33.44,-112.13
10,40.2,-77.2,1,CLARKSBURG,26301,WV,US,38.468,-80.9696,39.28,-80.33
10,40.2,-77.2,1,WASHINGTON,26181,WV,US,38.468,-80.9696,39.24,-81.67
90,34.61,-89.97,1,FORTLAUDERDALE,33308,FL,US,27.8333,-81.717,26.14,-80.13
90,34.61,-89.97,1,FORTLAUDERDALE,33315,FL,US,27.8333,-81.717,26.14,-80.13
1520,41.52,-74.23,2,CLIFTON,7011,NJ,US,40.314,-74.5089,40.86,-74.15
580,47.1,-122.32,1,PORTLAND,97211,OR,US,44.5672,-122.1269,45.57,-122.62
646,28.04,-81.96,1,GOLDSBORO,27530,NC,US,35.6411,-79.8431,35.37,-77.97
10,40.2,-77.2,2,MALVERN,19355,PA,US,40.5773,-77.264,40.03,-75.51
646,28.04,-81.96,1,SUGARCREEK,44681,OH,US,40.3736,-82.7755,40.5,-81.64
530,41.93,-87.87,15,ROMEOVILLE,60446,IL,US,40.3363,-89.0022,41.64,-88.08
90,34.61,-89.97,2,Denton,76208,TX,US,31.106,-97.6475,33.21,-97.13
550,32.73,-96.29,1,WACO,76712,TX,US,31.106,-97.6475,31.49,-97.23
646,28.04,-81.96,1,CORALSPRINGS,33067,FL,US,27.8333,-81.717,26.23,-80.13
530,41.93,-87.87,3,CINCINNATI,45246,OH,US,40.3736,-82.7755,39.09,-84.51
530,41.93,-87.87,1,DAYTON,45414,OH,US,40.3736,-82.7755,39.77,-84.19
550,32.73,-96.29,1,HOUSTON,77095,TX,US,31.106,-97.6475,29.76,-95.38
646,28.04,-81.96,1,ORLANDO,32805,FL,US,27.8333,-81.717,28.5,-81.37
550,32.73,-96.29,7,CLOVIS,88103,NM,US,34.8375,-106.2371,34.38,-103.31
90,34.61,-89.97,1,Orlando,32805,FL,US,27.8333,-81.717,28.5,-81.37
90,34.61,-89.97,1,Tampa,33605,FL,US,27.8333,-81.717,27.95,-82.48
663,38.39,-121.81,2,PARKCITY,84060,UT,US,40.1135,-111.8535,40.64,-111.49
70,38.88,-89.4,1,PORTALLEN,70767,LA,US,31.1801,-91.8749,30.45,-91.2
10,40.2,-77.2,5,NORTHWALES,19454,PA,US,40.5773,-77.264,40.21,-75.27
570,39.8,-79.8,3,GREENSBORO,27407,NC,US,35.6411,-79.8431,36.07,-79.82
310,40.2,-77.2,1,TAMPA,33610,FL,US,27.8333,-81.717,27.95,-82.48
570,39.8,-79.8,4,BELTSVILLE,20705,MD,US,39.0724,-76.7902,39.03,-76.92
550,32.73,-96.29,2,AMARILLO,79103,TX,US,31.106,-97.6475,35.2,-101.81
530,41.93,-87.87,1,MADISON,53718,WI,US,44.2563,-89.6385,43.07,-89.38
310,40.2,-77.2,1,ASHBURN,20147,VA,US,37.768,-78.2057,39.04,-77.48
665,33.44,-112.13,1,AVONDALE,85323,AZ,US,33.7712,-111.3877,33.44,-112.31
665,33.44,-112.13,2,GLENDALE,85308,AZ,US,33.7712,-111.3877,33.66,-112.18
665,33.44,-112.13,1,PHOENIX,85017,AZ,US,33.7712,-111.3877,33.5,-112.12
665,33.44,-112.13,2,PHOENIX,85023,AZ,US,33.7712,-111.3877,33.63,-112.09
665,33.44,-112.13,1,PHOENIX,85043,AZ,US,33.7712,-111.3877,33.42,-112.2
665,33.44,-112.13,4,SURPRISE,85374,AZ,US,33.7712,-111.3877,33.64,-112.38
310,40.2,-77.2,1,STANTON,19804,DE,US,39.3498,-75.5148,39.73,-75.53
540,30.19,-82.64,4,COLUMBIA,29201,SC,US,33.8191,-80.9066,34,-81.03
570,39.8,-79.8,3,WYTHEVILLE,24382,VA,US,37.768,-78.2057,36.95,-81.08
570,39.8,-79.8,1,ROANOKE,24018,VA,US,37.768,-78.2057,37.27,-79.95
91,40.57,-112.33,1,GRANITEBAY,95746,CA,US,36.17,-119.7462,38.76,-121.16
91,40.57,-112.33,2,ORANGE,92867,CA,US,36.17,-119.7462,33.81,-117.79
91,40.57,-112.33,5,LYNNWOOD,98036,WA,US,47.3917,-121.5708,47.8,-122.28
91,40.57,-112.33,3,TACOMA,98445,WA,US,47.3917,-121.5708,47.13,-122.4
591,40.57,-112.33,2,ELCAJON,92020,CA,US,36.17,-119.7462,32.79,-116.96
320,32.73,-96.29,2,SANTAANA,92705,CA,US,36.17,-119.7462,33.76,-117.79
320,32.73,-96.29,1,WAYNE,7470,NJ,US,40.314,-74.5089,40.94,-74.24
320,32.73,-96.29,1,BEND,97702,OR,US,44.5672,-122.1269,43.98,-121.27
320,32.73,-96.29,1,TACOMA,98421,WA,US,47.3917,-121.5708,47.26,-122.39
1520,41.52,-74.23,6,MALVERN,19355,PA,US,40.5773,-77.264,40.03,-75.51
1661,47.1,-122.32,8,TACOMA,98446,WA,US,47.3917,-121.5708,47.13,-122.37
570,39.8,-79.8,1,CHARLOTTESVILLE,22901,VA,US,37.768,-78.2057,38.03,-78.48
550,32.73,-96.29,11,POINTCOMFORT,77978,TX,US,31.106,-97.6475,28.67,-96.55
643,40.57,-112.33,2,RIVERTON,84065,UT,US,40.1135,-111.8535,40.47,-112
643,40.57,-112.33,1,RICHFIELD,84701,UT,US,40.1135,-111.8535,38.75,-112.1
1661,47.1,-122.32,13,BOARDMAN,97818,OR,US,44.5672,-122.1269,45.77,-119.52
643,40.57,-112.33,1,SAINTGEORGE,84770,UT,US,40.1135,-111.8535,37.18,-113.6
70,38.88,-89.4,1,SAVANNAH,31408,GA,US,32.9866,-83.6487,32.08,-81.1
662,61.22,-149.85,3,KENAI,99611,AK,US,61.385,-152.2683,60.66,-150.9
540,30.19,-82.64,1,HARVEY,70058,LA,US,31.1801,-91.8749,29.88,-90.06
570,39.8,-79.8,3,WASHINGTON,20016,DC,US,38.8964,-77.0262,38.89,-77.03
310,40.2,-77.2,2,AVON,2322,MA,US,42.2373,-71.5314,42.11,-71.03
1520,41.52,-74.23,4,CHARLOTTESVILLE,22901,VA,US,37.768,-78.2057,38.03,-78.48
90,34.61,-89.97,1,ROCKYMOUNT,27815,NC,US,35.6411,-79.8431,35.92,-77.67
1520,41.52,-74.23,6,ROCHESTER,14605,NY,US,42.1497,-74.9384,43.16,-77.61
1520,41.52,-74.23,5,BROCKTON,2301,MA,US,42.2373,-71.5314,42.08,-71.02
580,47.1,-122.32,7,KENT,98032,WA,US,47.3917,-121.5708,47.39,-122.26
1520,41.52,-74.23,1,EXETER,3833,NH,US,43.4108,-71.5653,42.97,-70.94
1520,41.52,-74.23,7,MANCHESTER,3103,NH,US,43.4108,-71.5653,42.99,-71.45
530,41.93,-87.87,1,HAMMOND,46323,IN,US,39.8647,-86.2604,41.62,-87.49
580,47.1,-122.32,5,BOTHELL,98012,WA,US,47.3917,-121.5708,47.84,-122.19
540,30.19,-82.64,1,SHALIMAR,32579,FL,US,27.8333,-81.717,30.44,-86.57
540,30.19,-82.64,1,BELLEGLADE,33430,FL,US,27.8333,-81.717,26.68,-80.67
540,30.19,-82.64,2,MIAMI,33179,FL,US,27.8333,-81.717,25.77,-80.2
540,30.19,-82.64,1,ORLANDO,32839,FL,US,27.8333,-81.717,28.5,-81.37
540,30.19,-82.64,11,GREER,29651,SC,US,33.8191,-80.9066,34.93,-82.23
540,30.19,-82.64,5,CHARLOTTE,28273,NC,US,35.6411,-79.8431,35.19,-80.83
540,30.19,-82.64,5,DURHAM,27703,NC,US,35.6411,-79.8431,35.98,-78.91
540,30.19,-82.64,2,CHARLOTTESVILLE,22911,VA,US,37.768,-78.2057,38.03,-78.48
570,39.8,-79.8,4,BALTIMORE,21215,MD,US,39.0724,-76.7902,39.3,-76.61
641,41.22,-96.48,1,SOLON,44139,OH,US,40.3736,-82.7755,41.38,-81.44
642,39.69,-104.81,1,BILLINGS,59101,MT,US,46.9048,-110.3261,45.65,-108.38
570,39.8,-79.8,3,FAIRFIELD,45014,OH,US,40.3736,-82.7755,39.33,-84.54
10,40.2,-77.2,5,COLUMBUS,43201,OH,US,40.3736,-82.7755,39.98,-82.98
10,40.2,-77.2,1,LEWISCENTER,43035,OH,US,40.3736,-82.7755,40.18,-82.99
642,39.69,-104.81,1,ALBUQUERQUE,87110,NM,US,34.8375,-106.2371,35.11,-106.62
